
 Intel(r) Performance Counter Monitor V2.1 (2012-05-31 14:40:57 +0200 ID=2d18fd5)

 Copyright (c) 2009-2012 Intel Corporation

Num (logical) cores: 3
Num sockets: 2
Threads per core: 1
Core PMU (perfmon) version: 3
Number of core PMU generic (programmable) counters: 8
Width of generic (programmable) counters: 48 bits
Number of core PMU fixed counters: 3
Width of fixed counters: 48 bits
Nominal core frequency: 2300000000 Hz
Number of PCM instances: 3

Detected processor(s) with Intel(r) microarchitecture codename Sandy Bridge-EP/Jaketown

System;;;;;;;;;;;;;;;;;;;;;;;;System Core C-States;;;;System Pack C-States;;;;;;Socket0;;;;;;;;;;;;;Socket1;;;;;;;;;;;;;SKT0dataIn;;SKT0dataIn (percent);;SKT1dataIn;;SKT1dataIn (percent);;SKT0trafficOut;;SKT0trafficOut (percent);;SKT1trafficOut;;SKT1trafficOut (percent);;SKT0 Core C-State;;;;SKT0 Package C-State;;;;SKT1 Core C-State;;;;SKT1 Package C-State;;;;Proc Energy (Joules);;DRAM Energy (Joules);;Core0 (Socket 0);;;;;;;;;;;;;;;Core1 (Socket 1);;;;;;;;;;;;;;;Core2 (Socket 0);;;;;;;;;;;;;;;
Date;Time;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;INST;ACYC;TIME(ticks);PhysIPC;PhysIPC%;INSTnom;INSTnom%;TotalQPIin;QPItoMC;TotalQPIout;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;Proc Energy (Joules);DRAM Energy (Joules);EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;TEMP;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;TEMP;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;SKT0;SKT1;SKT0;SKT1;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;
2017-5-4;10:0:12;0.41;1.2;0.342;1;25.4;25.8;0.0159;0.132;2.02;0.0065;0;0;2.7e+03;2.25e+03;2.19e+03;1.2;30;0.41;10.3;0;-nan;0;34.2;0;0;0;0;0;0;0;54;6.8;0.0102;0.738;0.0139;1;0.0278;0.144;0.807;0.513;0.0822;0.0711;0;0;47;1.21;1.21;1;1;25.3;25.6;0.0115;0.128;2.08;0.00471;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.39;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.2;2.78 ;4.02 ;0.00415;0.767;0.00541;1;0.00723;0.0138;0.476;0.666;0.11;0.0297;0.542;0;0;0;47;2300000;1.21;1.21;1;1;25.3;25.6;0.0115;0.128;2.08;0.00471;100;0;0;0;54;2300000;0.0163;0.731;0.0223;1;0.0205;0.13;0.842;0.488;0.0755;0.0811;2.23;0;0;0;55;2300000;
2017-5-4;10:0:13;0.508;1.49;0.34;1;18.1;19.7;0.081;0.303;1.46;0.0251;0;0;3.34e+03;2.24e+03;2.19e+03;1.49;37.3;0.508;12.7;0;-nan;0;34;0;0;0;0;0;0;0;54.7;7.18;0.00601;0.595;0.0101;1;0.0125;0.124;0.899;0.486;0.0506;0.0933;0;0;48;1.51;1.51;1;1;18.1;19.6;0.0758;0.301;1.49;0.0237;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;28.9;2.77 ;4.41 ;0.0015;0.585;0.00257;1;0.00434;0.0082;0.471;0.594;0.139;0.0443;0.257;0;0;0;48;2300000;1.51;1.51;1;1;18.1;19.6;0.0758;0.301;1.49;0.0237;100;0;0;0;53;2300000;0.0105;0.596;0.0177;1;0.00816;0.116;0.929;0.477;0.0379;0.1;1.77;0;0;0;55;2300000;
2017-5-4;10:0:14;0.397;1.17;0.34;1;32.7;33.3;0.0174;0.112;2.63;0.00915;0;0;2.61e+03;2.24e+03;2.19e+03;1.17;29.2;0.397;9.93;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.04;0.00667;0.625;0.0107;1;0.0187;0.132;0.858;0.481;0.0719;0.0904;0;0;48;1.18;1.18;1;1;32.7;33.2;0.014;0.109;2.68;0.00742;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.07;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.74 ;4.29 ;0.00258;0.806;0.00321;1;0.00772;0.012;0.357;0.558;0.198;0.039;0.321;0;0;0;48;2300000;1.18;1.18;1;1;32.7;33.2;0.014;0.109;2.68;0.00742;100;0;0;0;54;2300000;0.0107;0.593;0.0181;1;0.011;0.12;0.909;0.471;0.0496;0.0995;1.81;0;0;0;55;2300000;
2017-5-4;10:0:15;0.393;1.16;0.341;1;31.1;31.7;0.019;0.107;2.5;0.00953;0;0;2.59e+03;2.24e+03;2.19e+03;1.16;28.9;0.393;9.83;0;-nan;0;34.1;0;0;0;0;0;0;0;54.4;7.1;0.00691;0.624;0.0111;1;0.0179;0.133;0.866;0.499;0.0664;0.0883;0;0;48;1.17;1.17;1;1;31.1;31.6;0.0155;0.104;2.55;0.00779;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.11;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.77 ;4.33 ;0.00326;0.749;0.00434;1;0.00865;0.015;0.422;0.63;0.163;0.0355;0.435;0;0;0;48;2300000;1.17;1.17;1;1;31.1;31.6;0.0155;0.104;2.55;0.00779;100;0;0;0;54;2300000;0.0106;0.594;0.0178;1;0.0093;0.119;0.922;0.476;0.0428;0.101;1.78;0;0;0;55;2300000;
2017-5-4;10:0:16;0.396;1.16;0.341;1;31.7;32.2;0.0172;0.12;2.54;0.0088;0;0;2.61e+03;2.24e+03;2.19e+03;1.16;29.1;0.396;9.91;0;-nan;0;34.1;0;0;0;0;0;0;0;54.4;7.08;0.00675;0.601;0.0112;1;0.0242;0.0904;0.732;0.599;0.0885;0.0526;0;0;48;1.18;1.18;1;1;31.7;32.2;0.0152;0.117;2.6;0.00781;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.12;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;28.6;2.77 ;4.31 ;0.0101;0.587;0.0172;1;0.016;0.0669;0.761;0.62;0.0765;0.0511;1.72;0;0;0;48;2300000;1.18;1.18;1;1;31.7;32.2;0.0152;0.117;2.6;0.00781;100;0;0;0;54;2300000;0.00342;0.646;0.0053;1;0.00821;0.0235;0.651;0.526;0.127;0.0575;0.53;0;0;0;55;2300000;
2017-5-4;10:0:17;0.396;1.17;0.34;1;32;32.5;0.0168;0.11;2.57;0.00868;0;0;2.61e+03;2.24e+03;2.19e+03;1.17;29.1;0.396;9.91;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.06;0.00622;0.606;0.0103;1;0.0131;0.0718;0.818;0.625;0.0522;0.0519;0;0;48;1.18;1.18;1;1;32;32.5;0.015;0.108;2.62;0.00779;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.77 ;4.3 ;0.00994;0.594;0.0167;1;0.00571;0.0581;0.902;0.636;0.028;0.0542;1.67;0;0;0;48;2300000;1.18;1.18;1;1;32;32.5;0.015;0.108;2.62;0.00779;100;0;0;0;54;2300000;0.00252;0.657;0.00383;1;0.00737;0.0137;0.462;0.57;0.158;0.0418;0.384;0;0;0;56;2300000;
2017-5-4;10:0:18;0.407;1.2;0.34;1;31.4;32;0.018;0.116;2.53;0.00913;0;0;2.68e+03;2.24e+03;2.19e+03;1.2;30;0.407;10.2;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.1;0.00625;0.61;0.0102;1;0.013;0.0717;0.818;0.629;0.0522;0.052;0;0;48;1.21;1.21;1;1;31.4;31.9;0.0162;0.114;2.58;0.00825;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.02;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.78 ;4.32 ;0.01;0.599;0.0167;1;0.00577;0.0583;0.901;0.639;0.0283;0.0543;1.67;0;0;0;48;2300000;1.21;1.21;1;1;31.4;31.9;0.0162;0.114;2.58;0.00825;100;0;0;0;54;2300000;0.00248;0.66;0.00376;1;0.00725;0.0133;0.457;0.581;0.158;0.0417;0.376;0;0;0;55;2300000;
2017-5-4;10:0:19;0.403;1.18;0.34;1;31.3;31.9;0.0168;0.118;2.52;0.00851;0;0;2.65e+03;2.24e+03;2.19e+03;1.18;29.6;0.403;10.1;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.12;0.00636;0.603;0.0105;1;0.0181;0.0779;0.767;0.615;0.0706;0.0514;0;0;48;1.19;1.2;1;1;31.3;31.8;0.015;0.116;2.57;0.0076;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.05;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.76 ;4.36 ;0.0101;0.591;0.0171;1;0.00974;0.0622;0.843;0.626;0.0467;0.0531;1.71;0;0;0;48;2300000;1.19;1.2;1;1;31.3;31.8;0.015;0.116;2.57;0.0076;100;0;0;0;54;2300000;0.00261;0.653;0.004;1;0.00845;0.0158;0.467;0.565;0.173;0.0443;0.4;0;0;0;55;2300000;
2017-5-4;10:0:20;0.417;1.23;0.34;1;31.9;32.4;0.016;0.126;2.56;0.00822;0;0;2.75e+03;2.24e+03;2.19e+03;1.23;30.7;0.417;10.4;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.13;0.00628;0.603;0.0104;1;0.0168;0.0759;0.779;0.625;0.0661;0.0516;0;0;48;1.24;1.24;1;1;31.9;32.3;0.0142;0.123;2.62;0.00731;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.36 ;0.01;0.592;0.0169;1;0.00926;0.0619;0.85;0.632;0.0449;0.0538;1.69;0;0;0;48;2300000;1.24;1.24;1;1;31.9;32.3;0.0142;0.123;2.62;0.00731;100;0;0;0;54;2300000;0.00253;0.654;0.00387;1;0.00746;0.0139;0.462;0.592;0.158;0.042;0.387;0;0;0;55;2300000;
2017-5-4;10:0:21;0.409;1.2;0.34;1;31.7;32.2;0.0167;0.131;2.55;0.00854;0;0;2.69e+03;2.24e+03;2.19e+03;1.2;30.1;0.409;10.2;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.17;0.00629;0.595;0.0106;1;0.02;0.0797;0.749;0.608;0.0778;0.0511;0;0;47;1.21;1.22;1;1;31.7;32.2;0.0149;0.129;2.6;0.00764;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.06;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.4 ;0.0102;0.583;0.0176;1;0.0132;0.0667;0.801;0.616;0.0618;0.0524;1.76;0;0;0;47;2300000;1.21;1.22;1;1;31.7;32.2;0.0149;0.129;2.6;0.00764;100;0;0;0;54;2300000;0.00233;0.658;0.00354;1;0.00678;0.0131;0.481;0.562;0.157;0.0446;0.354;0;0;0;55;2300000;
2017-5-4;10:0:22;0.422;1.24;0.34;1;31.6;32.2;0.0168;0.121;2.54;0.00859;0;0;2.78e+03;2.24e+03;2.19e+03;1.24;31;0.422;10.5;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.09;0.00621;0.604;0.0103;1;0.0153;0.0742;0.793;0.624;0.0612;0.052;0;0;48;1.25;1.25;1;1;31.6;32.1;0.015;0.118;2.6;0.0077;0;0;50;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.32 ;0.00999;0.592;0.0169;1;0.00834;0.0613;0.864;0.634;0.0405;0.0542;1.69;0;0;0;48;2300000;1.25;1.25;1;1;31.6;32.1;0.015;0.118;2.6;0.0077;100;0;0;0;54;2300000;0.00244;0.66;0.00369;1;0.00699;0.0129;0.46;0.57;0.155;0.0418;0.369;0;0;0;55;2300000;
2017-5-4;10:0:23;0.372;1.09;0.34;1;31.8;32.4;0.0174;0.109;2.56;0.00895;0;0;2.45e+03;2.24e+03;2.19e+03;1.09;27.3;0.372;9.29;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.15;0.00627;0.603;0.0104;1;0.0153;0.0751;0.796;0.622;0.0603;0.0521;0;0;48;1.1;1.1;1;1;31.8;32.3;0.0156;0.106;2.61;0.00805;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.38 ;0.0101;0.591;0.017;1;0.00802;0.0612;0.869;0.633;0.0387;0.054;1.7;0;0;0;48;2300000;1.1;1.1;1;1;31.8;32.3;0.0156;0.106;2.61;0.00805;100;0;0;0;53;2300000;0.00248;0.659;0.00377;1;0.00726;0.0138;0.475;0.562;0.158;0.0435;0.377;0;0;0;55;2300000;
2017-5-4;10:0:24;0.364;1.07;0.34;1;29.6;30.1;0.0156;0.12;2.38;0.00746;0;0;2.4e+03;2.24e+03;2.19e+03;1.07;26.8;0.364;9.11;0;-nan;0;34;0;0;0;0;0;0;0;54.2;7.02;0.00627;0.609;0.0103;1;0.0163;0.0746;0.781;0.616;0.0649;0.0514;0;0;48;1.08;1.08;1;1;29.6;30;0.0137;0.117;2.43;0.00656;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.4;2.77 ;4.25 ;0.00994;0.597;0.0167;1;0.00845;0.0609;0.861;0.626;0.0416;0.0544;1.67;0;0;0;48;2300000;1.08;1.08;1;1;29.6;30;0.0137;0.117;2.43;0.00656;100;0;0;0;54;2300000;0.00261;0.658;0.00396;1;0.00786;0.0137;0.426;0.569;0.163;0.0387;0.396;0;0;0;55;2300000;
2017-5-4;10:0:25;0.382;1.1;0.347;1;32.3;32.8;0.0163;0.124;2.54;0.00832;0;0;2.52e+03;2.29e+03;2.19e+03;1.1;27.5;0.382;9.56;0;-nan;0;34.7;0;0;0;0;0;0;0;54.4;7.03;0.0173;0.813;0.0213;1;0.109;0.203;0.462;0.537;0.21;0.0384;0;0;49;1.11;1.11;1;1;32.2;32.6;0.0135;0.119;2.64;0.00704;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;2.13;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;28.5;2.77 ;4.26 ;0.0293;0.847;0.0346;1;0.0785;0.147;0.467;0.553;0.186;0.034;3.46;0;0;0;49;2300000;1.11;1.11;1;1;32.2;32.6;0.0135;0.119;2.64;0.00704;100;0;0;0;53;2300000;0.00534;0.667;0.008;1;0.0307;0.0555;0.446;0.484;0.315;0.0573;0.801;0;0;0;55;2300000;
2017-5-4;10:0:26;0.389;1.14;0.341;1;31.4;32;0.0192;0.122;2.52;0.00975;0;0;2.56e+03;2.24e+03;2.19e+03;1.14;28.5;0.389;9.72;0;-nan;0;34.1;0;0;0;0;0;0;0;54.4;7.09;0.00672;0.592;0.0113;1;0.0205;0.132;0.845;0.494;0.0741;0.084;0;0;48;1.15;1.15;1;1;31.4;31.9;0.0158;0.119;2.58;0.00806;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.13;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.77 ;4.32 ;0.00307;0.586;0.00523;1;0.00839;0.0182;0.539;0.6;0.131;0.0416;0.524;0;0;0;48;2300000;1.15;1.15;1;1;31.4;31.9;0.0158;0.119;2.58;0.00806;100;0;0;0;54;2300000;0.0104;0.594;0.0175;1;0.0121;0.114;0.894;0.472;0.0569;0.0967;1.75;0;0;0;55;2300000;
2017-5-4;10:0:27;0.397;1.17;0.34;1;31;31.6;0.0191;0.119;2.49;0.00957;0;0;2.61e+03;2.24e+03;2.19e+03;1.17;29.2;0.397;9.93;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.07;0.00612;0.591;0.0103;1;0.0156;0.128;0.878;0.482;0.0619;0.0926;0;0;48;1.18;1.18;1;1;31;31.5;0.0156;0.117;2.54;0.00786;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.78 ;4.29 ;0.00168;0.592;0.00283;1;0.00519;0.00914;0.432;0.591;0.151;0.0421;0.283;0;0;0;48;2300000;1.18;1.18;1;1;31;31.5;0.0156;0.117;2.54;0.00786;100;0;0;0;54;2300000;0.0106;0.591;0.0179;1;0.0104;0.119;0.912;0.472;0.0479;0.101;1.79;0;0;0;56;2300000;
2017-5-4;10:0:28;0.374;1.1;0.34;1;32.1;32.7;0.0166;0.109;2.58;0.00861;0;0;2.46e+03;2.24e+03;2.19e+03;1.1;27.5;0.374;9.34;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.09;0.00625;0.596;0.0105;1;0.0162;0.128;0.873;0.486;0.0634;0.0906;0;0;48;1.11;1.11;1;1;32.1;32.5;0.0133;0.106;2.63;0.00689;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.05;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.76 ;4.33 ;0.002;0.612;0.00327;1;0.00707;0.0109;0.353;0.581;0.177;0.0369;0.327;0;0;0;48;2300000;1.11;1.11;1;1;32.1;32.5;0.0133;0.106;2.63;0.00689;100;0;0;0;53;2300000;0.0105;0.592;0.0177;1;0.00914;0.117;0.922;0.475;0.0423;0.101;1.77;0;0;0;55;2300000;
2017-5-4;10:0:29;0.387;1.14;0.34;1;31.6;32.2;0.0186;0.114;2.54;0.00946;0;0;2.55e+03;2.24e+03;2.19e+03;1.14;28.4;0.387;9.68;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.05;0.00638;0.593;0.0107;1;0.0211;0.135;0.843;0.476;0.0805;0.0901;0;0;48;1.15;1.15;1;1;31.6;32.1;0.0151;0.111;2.59;0.00773;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.08;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.77 ;4.28 ;0.00212;0.601;0.00353;1;0.00761;0.012;0.365;0.569;0.177;0.0367;0.353;0;0;0;48;2300000;1.15;1.15;1;1;31.6;32.1;0.0151;0.111;2.59;0.00773;100;0;0;0;54;2300000;0.0106;0.592;0.018;1;0.0135;0.123;0.89;0.464;0.0615;0.101;1.8;0;0;0;55;2300000;
2017-5-4;10:0:30;0.375;1.1;0.34;1;32.3;32.9;0.0179;0.116;2.59;0.00934;0;0;2.47e+03;2.24e+03;2.19e+03;1.1;27.5;0.375;9.37;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.16;0.00652;0.602;0.0108;1;0.0116;0.126;0.908;0.495;0.044;0.0904;0;0;48;1.11;1.11;1;1;32.3;32.8;0.0145;0.114;2.65;0.00758;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.08;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.39 ;0.00227;0.623;0.00365;1;0.00711;0.0122;0.416;0.609;0.16;0.0397;0.365;0;0;0;48;2300000;1.11;1.11;1;1;32.3;32.8;0.0145;0.114;2.65;0.00758;100;0;0;0;54;2300000;0.0108;0.598;0.018;1;0.00452;0.114;0.96;0.479;0.0206;0.101;1.8;0;0;0;55;2300000;
2017-5-4;10:0:31;0.388;1.14;0.34;1;31.7;32.3;0.0185;0.117;2.55;0.00945;0;0;2.56e+03;2.24e+03;2.19e+03;1.14;28.5;0.388;9.71;0;-nan;0;34;0;0;0;0;0;0;0;54.5;7.2;0.00626;0.602;0.0104;1;0.0131;0.124;0.894;0.486;0.0516;0.091;0;0;48;1.15;1.15;1;1;31.7;32.2;0.0151;0.114;2.6;0.00776;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.7;2.78 ;4.42 ;0.00209;0.6;0.00349;1;0.0073;0.0118;0.38;0.575;0.172;0.0381;0.349;0;0;0;48;2300000;1.15;1.15;1;1;31.7;32.2;0.0151;0.114;2.6;0.00776;100;0;0;0;55;2300000;0.0104;0.602;0.0173;1;0.00577;0.112;0.948;0.474;0.0274;0.102;1.73;0;0;0;55;2300000;
2017-5-4;10:0:32;0.393;1.16;0.34;1;31.2;31.7;0.018;0.12;2.51;0.00907;0;0;2.59e+03;2.24e+03;2.19e+03;1.16;28.9;0.393;9.83;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.13;0.00605;0.599;0.0101;1;0.0123;0.123;0.9;0.485;0.0499;0.0933;0;0;48;1.17;1.17;1;1;31.1;31.6;0.0146;0.118;2.56;0.00737;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.36 ;0.00162;0.592;0.00274;1;0.00583;0.01;0.417;0.581;0.174;0.0448;0.274;0;0;0;48;2300000;1.17;1.17;1;1;31.1;31.6;0.0146;0.118;2.56;0.00737;100;0;0;0;54;2300000;0.0105;0.6;0.0174;1;0.00644;0.113;0.943;0.474;0.0303;0.101;1.74;0;0;0;56;2300000;
2017-5-4;10:0:33;0.407;1.2;0.34;1;31.5;32.1;0.0187;0.113;2.53;0.0095;0;0;2.68e+03;2.24e+03;2.19e+03;1.2;29.9;0.407;10.2;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.1;0.00621;0.597;0.0104;1;0.0132;0.125;0.894;0.482;0.052;0.0916;0;0;49;1.21;1.21;1;1;31.5;32;0.0153;0.11;2.58;0.0078;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.33 ;0.00197;0.601;0.00327;1;0.00655;0.0108;0.393;0.569;0.164;0.0389;0.327;0;0;0;49;2300000;1.21;1.21;1;1;31.5;32;0.0153;0.11;2.58;0.0078;100;0;0;0;54;2300000;0.0105;0.597;0.0175;1;0.00663;0.114;0.942;0.472;0.031;0.101;1.75;0;0;0;55;2300000;
2017-5-4;10:0:34;0.37;1.09;0.34;1;31.1;31.7;0.0188;0.118;2.5;0.00945;0;0;2.44e+03;2.24e+03;2.19e+03;1.09;27.2;0.37;9.25;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.18;0.00605;0.598;0.0101;1;0.012;0.123;0.903;0.486;0.0484;0.0933;0;0;49;1.1;1.1;1;1;31.1;31.6;0.0154;0.115;2.55;0.00775;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.4 ;0.00166;0.608;0.00272;1;0.00511;0.00928;0.45;0.588;0.154;0.0451;0.272;0;0;0;49;2300000;1.1;1.1;1;1;31.1;31.6;0.0154;0.115;2.55;0.00775;100;0;0;0;54;2300000;0.0104;0.596;0.0175;1;0.00684;0.114;0.94;0.475;0.0321;0.101;1.75;0;0;0;55;2300000;
