
 Intel(r) Performance Counter Monitor V2.1 (2012-05-31 14:40:57 +0200 ID=2d18fd5)

 Copyright (c) 2009-2012 Intel Corporation

Num (logical) cores: 3
Num sockets: 2
Threads per core: 1
Core PMU (perfmon) version: 3
Number of core PMU generic (programmable) counters: 8
Width of generic (programmable) counters: 48 bits
Number of core PMU fixed counters: 3
Width of fixed counters: 48 bits
Nominal core frequency: 2300000000 Hz

Detected processor(s) with Intel(r) microarchitecture codename Sandy Bridge-EP/Jaketown

System;;;;;;;;;;;;;;;;;;;;;;;;System Core C-States;;;;System Pack C-States;;;;;;Socket0;;;;;;;;;;;;;Socket1;;;;;;;;;;;;;SKT0dataIn;;SKT0dataIn (percent);;SKT1dataIn;;SKT1dataIn (percent);;SKT0trafficOut;;SKT0trafficOut (percent);;SKT1trafficOut;;SKT1trafficOut (percent);;SKT0 Core C-State;;;;SKT0 Package C-State;;;;SKT1 Core C-State;;;;SKT1 Package C-State;;;;Proc Energy (Joules);;DRAM Energy (Joules);;Core0 (Socket 0);;;;;;;;;;;;;;;Core1 (Socket 1);;;;;;;;;;;;;;;Core2 (Socket 0);;;;;;;;;;;;;;;
Date;Time;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;INST;ACYC;TIME(ticks);PhysIPC;PhysIPC%;INSTnom;INSTnom%;TotalQPIin;QPItoMC;TotalQPIout;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;Proc Energy (Joules);DRAM Energy (Joules);EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;TEMP;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;TEMP;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;SKT0;SKT1;SKT0;SKT1;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;
2017-5-4;10:9:13;0.379;1.11;0.34;1;31.8;32.4;0.0179;0.113;2.56;0.00917;0;0;2.49e+03;2.24e+03;2.19e+03;1.11;27.8;0.379;9.46;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.13;0.00603;0.593;0.0102;1;0.0145;0.126;0.884;0.486;0.0587;0.093;0;0;48;1.12;1.12;1;1;31.8;32.3;0.0145;0.11;2.61;0.00746;0;0;50;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.02;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.36 ;0.00147;0.612;0.00241;1;0.00404;0.00799;0.494;0.607;0.138;0.0486;0.241;0;0;0;48;2300000;1.12;1.12;1;1;31.8;32.3;0.0145;0.11;2.61;0.00746;100;0;0;0;53;2300000;0.0106;0.591;0.0179;1;0.0105;0.118;0.911;0.475;0.048;0.099;1.79;0;0;0;56;2300000;
2017-5-4;10:9:14;0.392;1.15;0.341;1;32.1;32.7;0.0183;0.116;2.58;0.00946;0;0;2.58e+03;2.24e+03;2.19e+03;1.15;28.7;0.392;9.79;0;-nan;0;34.1;0;0;0;0;0;0;0;54.4;7.14;0.00735;0.653;0.0113;1;0.0206;0.135;0.847;0.492;0.0752;0.0865;0;0;48;1.16;1.16;1;1;32.1;32.6;0.0149;0.113;2.63;0.00773;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.13;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.37 ;0.00396;0.9;0.0044;1;0.00869;0.0147;0.409;0.622;0.162;0.035;0.44;0;0;0;48;2300000;1.16;1.16;1;1;32.1;32.6;0.0149;0.113;2.63;0.00773;100;0;0;0;53;2300000;0.0107;0.593;0.0181;1;0.0119;0.12;0.901;0.47;0.0541;0.099;1.81;0;0;0;55;2300000;
2017-5-4;10:9:15;0.377;1.11;0.34;1;31.8;32.4;0.0179;0.117;2.56;0.0092;0;0;2.48e+03;2.24e+03;2.19e+03;1.11;27.7;0.377;9.42;0;-nan;0;34;0;0;0;0;0;0;0;54.5;7.19;0.00612;0.596;0.0103;1;0.0123;0.107;0.885;0.53;0.0493;0.0796;0;0;47;1.12;1.12;1;1;31.8;32.2;0.0151;0.115;2.61;0.00776;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.7;2.77 ;4.42 ;0.00429;0.585;0.00734;1;0.00676;0.0254;0.734;0.625;0.0756;0.0492;0.734;0;0;0;47;2300000;1.12;1.12;1;1;31.8;32.2;0.0151;0.115;2.61;0.00776;100;0;0;0;53;2300000;0.00795;0.601;0.0132;1;0.00557;0.0814;0.932;0.49;0.0346;0.0965;1.32;0;0;0;55;2300000;
2017-5-4;10:9:16;0.398;1.17;0.34;1;31.9;32.4;0.0169;0.119;2.57;0.0087;0;0;2.62e+03;2.24e+03;2.19e+03;1.17;29.3;0.398;9.95;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.07;0.00608;0.604;0.0101;1;0.0134;0.0716;0.813;0.628;0.0547;0.0524;0;0;48;1.18;1.18;1;1;31.9;32.4;0.0151;0.116;2.62;0.00782;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.3 ;0.00997;0.593;0.0168;1;0.00783;0.0598;0.869;0.635;0.0382;0.0533;1.68;0;0;0;48;2300000;1.18;1.18;1;1;31.9;32.4;0.0151;0.116;2.62;0.00782;100;0;0;0;54;2300000;0.00219;0.66;0.00331;1;0.00558;0.0118;0.529;0.59;0.138;0.0476;0.331;0;0;0;56;2300000;
2017-5-4;10:9:17;0.429;1.18;0.364;1;31.6;32.2;0.0198;0.133;2.37;0.00943;0;0;2.82e+03;2.4e+03;2.19e+03;1.18;29.4;0.429;10.7;0;-nan;0;36.4;0;0;0;0;0;0;0;54.8;7.26;0.0432;0.921;0.0469;1;0.512;0.668;0.234;0.498;0.447;0.0279;0;0;48;1.2;1.2;1;1;31.1;31.6;0.0153;0.119;2.55;0.0077;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;4.69;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;26.1;28.6;2.85 ;4.41 ;0.0504;0.929;0.0543;1;0.368;0.439;0.161;0.387;0.557;0.022;5.43;0;0;0;48;2300000;1.2;1.2;1;1;31.1;31.6;0.0153;0.119;2.55;0.0077;100;0;0;0;53;2300000;0.036;0.912;0.0395;1;0.143;0.229;0.373;0.627;0.297;0.036;3.95;0;0;0;55;2300000;
2017-5-4;10:9:18;0.387;1.14;0.34;1;31.4;32;0.0192;0.111;2.52;0.00974;0;0;2.55e+03;2.24e+03;2.19e+03;1.14;28.4;0.387;9.67;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.13;0.00605;0.581;0.0104;1;0.0203;0.132;0.847;0.478;0.0799;0.0915;0;0;48;1.15;1.15;1;1;31.4;31.9;0.0158;0.109;2.57;0.00804;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.36 ;0.00154;0.573;0.0027;1;0.00659;0.0105;0.372;0.547;0.2;0.0432;0.27;0;0;0;48;2300000;1.15;1.15;1;1;31.4;31.9;0.0158;0.109;2.57;0.00804;100;0;0;0;54;2300000;0.0106;0.582;0.0181;1;0.0137;0.122;0.888;0.471;0.062;0.0986;1.81;0;0;0;55;2300000;
2017-5-4;10:9:19;0.374;1.1;0.34;1;31.3;31.9;0.0188;0.114;2.52;0.00946;0;0;2.46e+03;2.24e+03;2.19e+03;1.1;27.5;0.374;9.34;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.21;0.00594;0.591;0.0101;1;0.0129;0.125;0.897;0.491;0.0526;0.0944;0;0;48;1.11;1.11;1;1;31.3;31.8;0.0153;0.111;2.57;0.00775;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.7;2.78 ;4.44 ;0.0014;0.613;0.00229;1;0.00391;0.00743;0.473;0.621;0.14;0.0478;0.229;0;0;0;48;2300000;1.11;1.11;1;1;31.3;31.8;0.0153;0.111;2.57;0.00775;100;0;0;0;53;2300000;0.0105;0.588;0.0178;1;0.00898;0.117;0.923;0.48;0.0413;0.1;1.78;0;0;0;56;2300000;
2017-5-4;10:9:20;0.358;1.05;0.34;1;30.8;31.3;0.0164;0.123;2.47;0.00813;0;0;2.36e+03;2.24e+03;2.19e+03;1.05;26.3;0.358;8.95;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.08;0.00614;0.59;0.0104;1;0.0141;0.129;0.891;0.49;0.0556;0.094;0;0;47;1.06;1.06;1;1;30.7;31.1;0.0128;0.121;2.52;0.00635;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;28.4;2.78 ;4.29 ;0.0016;0.586;0.00272;1;0.00521;0.00939;0.445;0.592;0.157;0.0453;0.273;0;0;0;47;2300000;1.06;1.06;1;1;30.7;31.1;0.0128;0.121;2.52;0.00635;100;0;0;0;54;2300000;0.0107;0.591;0.0181;1;0.00888;0.12;0.926;0.479;0.0403;0.101;1.81;0;0;0;56;2300000;
2017-5-4;10:9:21;0.386;1.14;0.34;1;32.3;32.9;0.0178;0.118;2.59;0.00928;0;0;2.54e+03;2.24e+03;2.19e+03;1.14;28.4;0.386;9.66;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.13;0.00614;0.593;0.0103;1;0.013;0.127;0.897;0.495;0.0516;0.0937;0;0;48;1.15;1.15;1;1;32.3;32.7;0.0144;0.116;2.65;0.00753;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.78 ;4.36 ;0.00177;0.609;0.00292;1;0.00564;0.00998;0.434;0.613;0.159;0.0442;0.292;0;0;0;48;2300000;1.15;1.15;1;1;32.3;32.7;0.0144;0.116;2.65;0.00753;100;0;0;0;54;2300000;0.0105;0.591;0.0178;1;0.00737;0.117;0.937;0.482;0.034;0.102;1.78;0;0;0;56;2300000;
2017-5-4;10:9:22;0.401;1.18;0.34;1;31.4;32;0.0194;0.121;2.52;0.00981;0;0;2.64e+03;2.24e+03;2.19e+03;1.18;29.5;0.401;10;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.07;0.00624;0.587;0.0106;1;0.0147;0.13;0.887;0.492;0.0568;0.0927;0;0;47;1.19;1.19;1;1;31.4;31.9;0.0158;0.119;2.57;0.00805;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.06;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;28.5;2.76 ;4.31 ;0.00183;0.583;0.00314;1;0.00755;0.0119;0.365;0.564;0.197;0.0409;0.314;0;0;0;47;2300000;1.19;1.19;1;1;31.4;31.9;0.0158;0.119;2.57;0.00805;100;0;0;0;53;2300000;0.0106;0.588;0.0181;1;0.00717;0.118;0.939;0.483;0.0325;0.102;1.81;0;0;0;56;2300000;
2017-5-4;10:9:23;0.385;1.13;0.34;1;31.4;32;0.0186;0.115;2.53;0.00944;0;0;2.54e+03;2.24e+03;2.19e+03;1.13;28.3;0.385;9.63;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.12;0.00611;0.591;0.0103;1;0.0133;0.128;0.896;0.487;0.0527;0.0942;0;0;47;1.14;1.14;1;1;31.4;31.9;0.0151;0.113;2.58;0.00768;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;28.5;2.78 ;4.35 ;0.00163;0.616;0.00265;1;0.00649;0.0103;0.371;0.56;0.201;0.0431;0.265;0;0;0;47;2300000;1.14;1.14;1;1;31.4;31.9;0.0151;0.113;2.58;0.00768;100;0;0;0;54;2300000;0.0106;0.587;0.018;1;0.00679;0.118;0.942;0.479;0.0309;0.102;1.8;0;0;0;56;2300000;
2017-5-4;10:9:24;0.377;1.11;0.34;1;31.8;32.4;0.0184;0.114;2.56;0.00942;0;0;2.48e+03;2.24e+03;2.19e+03;1.11;27.7;0.377;9.42;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.13;0.00617;0.592;0.0104;1;0.0105;0.126;0.917;0.492;0.0414;0.0942;0;0;48;1.12;1.12;1;1;31.8;32.3;0.0149;0.111;2.61;0.00765;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.36 ;0.00161;0.599;0.00269;1;0.00445;0.00839;0.469;0.605;0.136;0.0437;0.269;0;0;0;48;2300000;1.12;1.12;1;1;31.8;32.3;0.0149;0.111;2.61;0.00765;100;0;0;0;53;2300000;0.0107;0.59;0.0182;1;0.00607;0.118;0.949;0.481;0.0274;0.102;1.82;0;0;0;56;2300000;
2017-5-4;10:9:25;0.388;1.13;0.343;1;31.7;32.3;0.0188;0.115;2.53;0.00955;0;0;2.56e+03;2.26e+03;2.19e+03;1.13;28.3;0.388;9.71;0;-nan;0;34.3;0;0;0;0;0;0;0;54.5;7.07;0.01;0.666;0.0151;1;0.0526;0.182;0.712;0.505;0.143;0.0734;0;0;47;1.15;1.15;1;1;31.7;32.1;0.0149;0.111;2.6;0.00763;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.51;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;28.6;2.77 ;4.3 ;0.00357;0.567;0.0063;1;0.0204;0.0327;0.377;0.596;0.265;0.0418;0.63;0;0;0;47;2300000;1.15;1.15;1;1;31.7;32.1;0.0149;0.111;2.6;0.00763;100;0;0;0;53;2300000;0.0165;0.692;0.0238;1;0.0322;0.15;0.785;0.479;0.111;0.0818;2.38;0;0;0;56;2300000;
2017-5-4;10:9:26;0.385;1.13;0.34;1;31.4;32;0.0195;0.121;2.53;0.00986;0;0;2.54e+03;2.24e+03;2.19e+03;1.13;28.3;0.385;9.63;0;-nan;0;34;0;0;0;0;0;0;0;54.5;7.18;0.00607;0.59;0.0103;1;0.012;0.127;0.906;0.486;0.0476;0.0945;0;0;47;1.14;1.14;1;1;31.4;31.9;0.0159;0.119;2.58;0.00811;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.7;2.76 ;4.42 ;0.00153;0.599;0.00255;1;0.00425;0.00814;0.478;0.588;0.136;0.0458;0.255;0;0;0;47;2300000;1.14;1.14;1;1;31.4;31.9;0.0159;0.119;2.58;0.00811;100;0;0;0;53;2300000;0.0106;0.588;0.018;1;0.00771;0.118;0.935;0.478;0.0351;0.101;1.8;0;0;0;56;2300000;
2017-5-4;10:9:27;0.408;1.2;0.34;1;31.9;32.5;0.0193;0.119;2.56;0.00992;0;0;2.69e+03;2.24e+03;2.19e+03;1.2;30;0.408;10.2;0;-nan;0;34;0;0;0;0;0;0;0;54.5;7.08;0.00618;0.59;0.0105;1;0.0151;0.13;0.884;0.487;0.059;0.0933;0;0;47;1.21;1.21;1;1;31.9;32.4;0.0158;0.117;2.62;0.00817;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.05;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;28.6;2.77 ;4.3 ;0.00177;0.605;0.00293;1;0.00566;0.00972;0.417;0.605;0.159;0.0423;0.293;0;0;0;47;2300000;1.21;1.21;1;1;31.9;32.4;0.0158;0.117;2.62;0.00817;100;0;0;0;54;2300000;0.0106;0.588;0.018;1;0.00942;0.12;0.922;0.474;0.0429;0.102;1.8;0;0;0;57;2300000;
2017-5-4;10:9:28;0.394;1.16;0.34;1;32.1;32.6;0.0164;0.0888;2.58;0.0085;0;0;2.59e+03;2.24e+03;2.19e+03;1.16;28.9;0.394;9.84;0;-nan;0;34;0;0;0;0;0;0;0;54.5;7.19;0.0061;0.591;0.0103;1;0.012;0.0819;0.853;0.6;0.0477;0.0598;0;0;47;1.17;1.17;1;1;32.1;32.5;0.0143;0.0859;2.63;0.00743;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;28.7;2.77 ;4.42 ;0.00847;0.581;0.0146;1;0.00558;0.05;0.888;0.642;0.0314;0.0529;1.46;0;0;0;47;2300000;1.17;1.17;1;1;32.1;32.5;0.0143;0.0859;2.63;0.00743;100;0;0;0;53;2300000;0.00373;0.614;0.00608;1;0.00644;0.0319;0.798;0.51;0.087;0.0765;0.608;0;0;0;56;2300000;
2017-5-4;10:9:29;0.397;1.17;0.34;1;31.6;32.1;0.0164;0.105;2.54;0.00836;0;0;2.61e+03;2.24e+03;2.19e+03;1.17;29.2;0.397;9.92;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.1;0.00625;0.598;0.0105;1;0.0158;0.0762;0.793;0.63;0.0618;0.0523;0;0;47;1.18;1.18;1;1;31.6;32;0.0146;0.102;2.59;0.00744;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.05;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.76 ;4.34 ;0.0102;0.586;0.0174;1;0.00935;0.0636;0.853;0.636;0.0442;0.0537;1.74;0;0;0;47;2300000;1.18;1.18;1;1;31.6;32;0.0146;0.102;2.59;0.00744;100;0;0;0;53;2300000;0.00233;0.655;0.00356;1;0.00641;0.0127;0.495;0.6;0.148;0.0453;0.356;0;0;0;56;2300000;
2017-5-4;10:9:30;0.403;1.18;0.34;1;31.2;31.7;0.0159;0.112;2.51;0.00799;0;0;2.65e+03;2.24e+03;2.19e+03;1.18;29.6;0.403;10.1;0;-nan;0;34;0;0;0;0;0;0;0;54.5;7.11;0.00614;0.598;0.0103;1;0.0139;0.0746;0.814;0.629;0.0555;0.0532;0;0;47;1.2;1.2;1;1;31.2;31.7;0.014;0.109;2.56;0.00706;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;28.6;2.77 ;4.34 ;0.0101;0.587;0.0173;1;0.00849;0.0621;0.863;0.638;0.0403;0.0532;1.73;0;0;0;47;2300000;1.2;1.2;1;1;31.2;31.7;0.014;0.109;2.56;0.00706;100;0;0;0;53;2300000;0.00213;0.662;0.00322;1;0.00536;0.0124;0.567;0.575;0.137;0.0527;0.322;0;0;0;56;2300000;
2017-5-4;10:9:31;0.386;1.09;0.354;1;30.1;30.6;0.0165;0.117;2.32;0.00773;0;0;2.54e+03;2.33e+03;2.19e+03;1.09;27.2;0.386;9.65;0;-nan;0;35.4;0;0;0;0;0;0;0;54.3;6.93;0.0377;1.2;0.0316;1;0.151;0.269;0.438;0.523;0.197;0.032;0;0;48;1.08;1.08;1;1;29.9;30.3;0.0128;0.11;2.46;0.00619;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;3.16;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;28.4;2.77 ;4.16 ;0.0255;0.736;0.0346;1;0.11;0.198;0.443;0.543;0.261;0.0425;3.46;0;0;0;48;2300000;1.08;1.08;1;1;29.9;30.3;0.0128;0.11;2.46;0.00619;100;0;0;0;54;2300000;0.05;1.76;0.0285;1;0.0411;0.0715;0.426;0.456;0.118;0.0193;2.85;0;0;0;56;2300000;
2017-5-4;10:9:32;0.414;1.07;0.385;1;32.6;34.1;0.0432;0.173;2.32;0.0205;0;0;2.72e+03;2.54e+03;2.19e+03;1.07;26.9;0.414;10.3;0;-nan;0;38.5;0;0;0;0;0;0;0;54.7;7.08;0.0497;0.637;0.078;1;0.266;1.22;0.783;0.734;0.14;0.099;0;0;48;1.14;1.14;1;1;32.3;32.9;0.0157;0.102;2.65;0.00821;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;7.8;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;26.2;28.5;2.78 ;4.3 ;0.0792;0.69;0.115;1;0.151;0.788;0.809;0.788;0.108;0.0894;11.5;0;0;0;48;2300000;1.14;1.14;1;1;32.3;32.9;0.0157;0.102;2.65;0.00821;100;0;0;0;54;2300000;0.0202;0.489;0.0412;1;0.115;0.435;0.735;0.502;0.229;0.126;4.12;0;0;0;55;2300000;
2017-5-4;10:9:33;0.397;1.16;0.341;1;32.4;33;0.0181;0.109;2.6;0.00945;0;0;2.61e+03;2.24e+03;2.19e+03;1.16;29.1;0.397;9.92;0;-nan;0;34.1;0;0;0;0;0;0;0;54.4;7.08;0.00652;0.571;0.0114;1;0.0201;0.13;0.845;0.593;0.0722;0.082;0;0;48;1.18;1.18;1;1;32.4;32.9;0.0149;0.105;2.66;0.00779;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.14;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;28.6;2.77 ;4.3 ;0.00463;0.557;0.00831;1;0.00838;0.032;0.738;0.72;0.0828;0.0527;0.831;0;0;0;48;2300000;1.18;1.18;1;1;32.4;32.9;0.0149;0.105;2.66;0.00779;100;0;0;0;53;2300000;0.0084;0.578;0.0145;1;0.0117;0.0978;0.88;0.522;0.066;0.0988;1.45;0;0;0;55;2300000;
2017-5-4;10:9:34;0.41;1.2;0.341;1;32.2;32.7;0.0163;0.121;2.58;0.00847;0;0;2.7e+03;2.24e+03;2.19e+03;1.2;30.1;0.41;10.3;0;-nan;0;34.1;0;0;0;0;0;0;0;54.4;7.09;0.00677;0.608;0.0111;1;0.0237;0.0846;0.72;0.605;0.0873;0.0496;0;0;47;1.22;1.22;1;1;32.1;32.6;0.0145;0.118;2.64;0.00755;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.11;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.9;28.6;2.75 ;4.33 ;0.0102;0.582;0.0175;1;0.0113;0.0647;0.825;0.627;0.053;0.0526;1.75;0;0;0;47;2300000;1.22;1.22;1;1;32.1;32.6;0.0145;0.118;2.64;0.00755;100;0;0;0;53;2300000;0.00334;0.706;0.00474;1;0.0124;0.0199;0.38;0.514;0.214;0.0384;0.474;0;0;0;55;2300000;
2017-5-4;10:9:35;0.394;1.16;0.341;1;32.1;32.7;0.0179;0.101;2.58;0.00924;0;0;2.6e+03;2.25e+03;2.19e+03;1.16;28.9;0.394;9.86;0;-nan;0;34.1;0;0;0;0;0;0;0;54.4;7.13;0.00635;0.537;0.0118;1;0.029;0.164;0.823;0.463;0.101;0.0962;0;0;47;1.17;1.17;1;1;32.1;32.5;0.0138;0.098;2.63;0.00718;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.18;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.78 ;4.35 ;0.00734;0.587;0.0125;1;0.00768;0.0451;0.83;0.634;0.0504;0.0525;1.25;0;0;0;47;2300000;1.17;1.17;1;1;32.1;32.5;0.0138;0.098;2.63;0.00718;100;0;0;0;53;2300000;0.00535;0.481;0.0111;1;0.0213;0.119;0.821;0.347;0.157;0.145;1.11;0;0;0;56;2300000;
